#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
1303000      7.59e-02      8.05e-04      4.99e-02    1.3e-06
1304000      7.85e-02      4.38e-04      5.19e-02    1.3e-06
1305000      6.67e-02      8.70e-04      4.40e-02    1.2e-06
1306000      8.94e-02      4.86e-04      5.96e-02    1.2e-06
1307000      7.41e-02      1.01e-03      4.87e-02    1.2e-06
1308000      8.38e-02      1.60e-04      5.60e-02    1.2e-06
1309000      8.14e-02      6.97e-04      5.40e-02    1.2e-06
1310000      7.56e-02      6.07e-04      5.06e-02    1.2e-06
1311000      7.21e-02      4.06e-04      4.84e-02    1.2e-06
1312000      6.87e-02      2.90e-04      4.62e-02    1.2e-06
1313000      8.13e-02      7.35e-04      5.44e-02    1.2e-06
1314000      6.78e-02      6.79e-05      4.56e-02    1.2e-06
1315000      9.86e-02      3.64e-04      6.68e-02    1.2e-06
1316000      6.48e-02      4.24e-04      4.37e-02    1.2e-06
1317000      7.86e-02      3.60e-04      5.32e-02    1.2e-06
1318000      1.19e-01      6.24e-04      8.04e-02    1.2e-06
1319000      7.65e-02      6.44e-04      5.15e-02    1.2e-06
1320000      7.99e-02      5.58e-06      5.45e-02    1.1e-06
1321000      6.11e-02      1.52e-04      4.17e-02    1.1e-06
1322000      8.55e-02      1.23e-03      5.73e-02    1.1e-06
1323000      6.33e-02      1.89e-05      4.32e-02    1.1e-06
1324000      6.83e-02      1.58e-03      4.46e-02    1.1e-06
1325000      6.08e-02      6.19e-04      4.14e-02    1.1e-06
1326000      6.07e-02      3.49e-04      4.16e-02    1.1e-06
1327000      1.00e-01      1.13e-03      6.81e-02    1.1e-06
1328000      8.93e-02      7.30e-04      6.10e-02    1.1e-06
1329000      9.03e-02      4.08e-04      6.19e-02    1.1e-06
1330000      5.63e-02      4.24e-04      3.88e-02    1.1e-06
1331000      6.06e-02      5.17e-04      4.16e-02    1.1e-06
1332000      5.41e-02      1.57e-05      3.74e-02    1.1e-06
1333000      1.44e-01      1.89e-03      9.78e-02    1.1e-06
1334000      6.25e-02      5.14e-05      4.32e-02    1.1e-06
1335000      7.18e-02      1.91e-03      4.68e-02    1.1e-06
1336000      7.82e-02      8.47e-04      5.39e-02    1.1e-06
1337000      6.37e-02      7.81e-04      4.37e-02    1.1e-06
1338000      6.45e-02      6.36e-04      4.45e-02    1.1e-06
1339000      7.49e-02      2.69e-04      5.21e-02    1.1e-06
1340000      6.93e-02      4.43e-04      4.84e-02    1.0e-06
1341000      7.52e-02      3.98e-04      5.26e-02    1.0e-06
1342000      6.83e-02      4.22e-04      4.77e-02    1.0e-06
1343000      6.66e-02      1.60e-04      4.66e-02    1.0e-06
1344000      7.62e-02      5.47e-04      5.32e-02    1.0e-06
1345000      8.08e-02      3.44e-04      5.69e-02    1.0e-06
1346000      6.54e-02      4.61e-04      4.59e-02    1.0e-06
1347000      7.52e-02      1.04e-04      5.31e-02    1.0e-06
1348000      8.75e-02      4.49e-05      6.17e-02    1.0e-06
1349000      7.49e-02      8.86e-04      5.22e-02    1.0e-06
1350000      8.83e-02      1.19e-03      6.16e-02    9.8e-07
1351000      6.86e-02      1.70e-03      4.57e-02    9.8e-07
1352000      7.75e-02      7.19e-04      5.46e-02    9.8e-07
1353000      6.75e-02      1.46e-04      4.79e-02    9.8e-07
1354000      6.44e-02      8.98e-04      4.50e-02    9.8e-07
1355000      6.32e-02      4.25e-04      4.50e-02    9.6e-07
1356000      7.33e-02      5.39e-04      5.21e-02    9.6e-07
1357000      5.94e-02      3.20e-04      4.23e-02    9.6e-07
1358000      6.65e-02      1.25e-03      4.59e-02    9.6e-07
1359000      6.54e-02      1.43e-03      4.45e-02    9.6e-07
1360000      7.02e-02      1.97e-03      4.69e-02    9.4e-07
1361000      6.30e-02      1.25e-03      4.39e-02    9.4e-07
1362000      8.29e-02      2.22e-03      5.54e-02    9.4e-07
1363000      9.98e-02      3.62e-05      7.18e-02    9.4e-07
1364000      7.94e-02      9.38e-04      5.64e-02    9.4e-07
1365000      6.17e-02      1.11e-03      4.32e-02    9.1e-07
1366000      5.71e-02      7.07e-04      4.07e-02    9.1e-07
1367000      6.38e-02      1.73e-05      4.62e-02    9.1e-07
1368000      6.13e-02      3.81e-04      4.42e-02    9.1e-07
1369000      4.91e-02      9.64e-05      3.55e-02    9.1e-07
1370000      8.76e-02      1.12e-03      6.29e-02    8.9e-07
1371000      6.80e-02      1.57e-03      4.69e-02    8.9e-07
1372000      7.48e-02      6.47e-04      5.40e-02    8.9e-07
1373000      6.59e-02      2.08e-04      4.79e-02    8.9e-07
1374000      8.59e-02      1.61e-03      6.06e-02    8.9e-07
1375000      9.70e-02      7.78e-04      7.06e-02    8.7e-07
1376000      7.24e-02      2.35e-03      4.74e-02    8.7e-07
1377000      6.31e-02      9.31e-04      4.54e-02    8.7e-07
1378000      8.04e-02      7.38e-05      5.88e-02    8.7e-07
1379000      7.63e-02      2.00e-04      5.59e-02    8.7e-07
1380000      4.87e-02      3.85e-04      3.57e-02    8.4e-07
1381000      5.87e-02      9.33e-04      4.23e-02    8.4e-07
1382000      6.88e-02      1.29e-03      4.91e-02    8.4e-07
1383000      5.84e-02      9.24e-05      4.30e-02    8.4e-07
1384000      7.56e-02      1.30e-04      5.57e-02    8.4e-07
1385000      5.79e-02      2.44e-04      4.28e-02    8.2e-07
1386000      5.55e-02      5.84e-04      4.07e-02    8.2e-07
1387000      7.85e-02      1.10e-03      5.72e-02    8.2e-07
1388000      1.07e-01      1.93e-03      7.71e-02    8.2e-07
1389000      7.29e-02      8.65e-04      5.33e-02    8.2e-07
1390000      6.87e-02      6.75e-04      5.07e-02    8.0e-07
1391000      6.42e-02      7.87e-04      4.71e-02    8.0e-07
1392000      7.61e-02      7.86e-04      5.61e-02    8.0e-07
1393000      5.90e-02      8.76e-05      4.40e-02    8.0e-07
1394000      7.42e-02      1.36e-03      5.38e-02    8.0e-07
1395000      1.86e-01      3.53e-03      1.35e-01    7.8e-07
1396000      5.61e-02      8.17e-04      4.12e-02    7.8e-07
1397000      5.87e-02      6.04e-04      4.35e-02    7.8e-07
1398000      6.98e-02      1.38e-03      5.05e-02    7.8e-07
1399000      6.73e-02      2.21e-04      5.04e-02    7.8e-07
1400000      5.29e-02      2.72e-04      3.98e-02    7.6e-07
1401000      7.65e-02      1.40e-04      5.76e-02    7.6e-07
1402000      5.70e-02      2.91e-04      4.29e-02    7.6e-07
1403000      7.43e-02      1.56e-03      5.36e-02    7.6e-07
1404000      6.73e-02      1.51e-04      5.07e-02    7.6e-07
1405000      6.00e-02      1.34e-06      4.55e-02    7.4e-07
1406000      8.49e-02      2.43e-04      6.42e-02    7.4e-07
1407000      6.99e-02      3.44e-04      5.28e-02    7.4e-07
1408000      8.01e-02      8.66e-04      6.00e-02    7.4e-07
1409000      7.22e-02      9.74e-05      5.47e-02    7.4e-07
1410000      6.92e-02      2.59e-04      5.27e-02    7.2e-07
1411000      7.21e-02      1.63e-03      5.26e-02    7.2e-07
1412000      6.11e-02      6.88e-04      4.60e-02    7.2e-07
1413000      6.25e-02      3.30e-04      4.75e-02    7.2e-07
1414000      7.26e-02      4.54e-04      5.51e-02    7.2e-07
1415000      7.27e-02      2.34e-04      5.57e-02    7.1e-07
1416000      5.32e-02      3.62e-04      4.06e-02    7.1e-07
1417000      7.24e-02      2.13e-04      5.54e-02    7.1e-07
1418000      7.56e-02      1.18e-03      5.66e-02    7.1e-07
1419000      7.18e-02      1.28e-04      5.50e-02    7.1e-07
1420000      6.09e-02      2.37e-04      4.68e-02    6.9e-07
1421000      6.86e-02      1.29e-04      5.28e-02    6.9e-07
1422000      6.72e-02      5.73e-04      5.14e-02    6.9e-07
1423000      7.15e-02      1.04e-03      5.39e-02    6.9e-07
1424000      5.79e-02      6.55e-04      4.41e-02    6.9e-07
1425000      5.50e-02      2.86e-04      4.25e-02    6.7e-07
1426000      6.12e-02      4.63e-04      4.71e-02    6.7e-07
1427000      5.18e-02      9.08e-04      3.91e-02    6.7e-07
1428000      7.13e-02      4.24e-04      5.50e-02    6.7e-07
1429000      7.28e-02      6.20e-04      5.60e-02    6.7e-07
1430000      4.76e-02      6.12e-04      3.65e-02    6.5e-07
1431000      5.72e-02      4.61e-04      4.43e-02    6.5e-07
1432000      8.06e-02      8.67e-04      6.20e-02    6.5e-07
1433000      5.57e-02      8.24e-04      4.24e-02    6.5e-07
1434000      5.48e-02      3.52e-04      4.25e-02    6.5e-07
1435000      6.19e-02      1.11e-03      4.71e-02    6.4e-07
1436000      7.61e-02      4.99e-04      5.93e-02    6.4e-07
1437000      5.67e-02      4.74e-04      4.40e-02    6.4e-07
1438000      6.13e-02      9.00e-04      4.69e-02    6.4e-07
1439000      7.80e-02      6.88e-04      6.06e-02    6.4e-07
1440000      7.09e-02      1.24e-04      5.57e-02    6.2e-07
1441000      6.87e-02      4.74e-04      5.37e-02    6.2e-07
1442000      4.72e-02      6.51e-04      3.65e-02    6.2e-07
1443000      5.48e-02      7.10e-04      4.23e-02    6.2e-07
1444000      6.82e-02      5.14e-04      5.33e-02    6.2e-07
1445000      5.36e-02      4.74e-04      4.21e-02    6.0e-07
1446000      6.29e-02      2.09e-04      4.96e-02    6.0e-07
1447000      7.40e-02      9.26e-04      5.76e-02    6.0e-07
1448000      7.01e-02      1.43e-03      5.33e-02    6.0e-07
1449000      7.15e-02      1.26e-03      5.49e-02    6.0e-07
1450000      4.65e-02      4.06e-04      3.66e-02    5.9e-07
1451000      6.93e-02      1.15e-03      5.36e-02    5.9e-07
1452000      5.91e-02      3.57e-04      4.67e-02    5.9e-07
1453000      6.04e-02      2.45e-04      4.79e-02    5.9e-07
1454000      6.25e-02      2.76e-04      4.95e-02    5.9e-07
1455000      6.76e-02      1.46e-03      5.17e-02    5.7e-07
1456000      6.14e-02      1.02e-03      4.77e-02    5.7e-07
1457000      6.47e-02      1.17e-04      5.16e-02    5.7e-07
1458000      6.47e-02      4.91e-05      5.16e-02    5.7e-07
1459000      7.19e-02      1.50e-03      5.49e-02    5.7e-07
1460000      5.72e-02      9.32e-05      4.58e-02    5.6e-07
1461000      1.01e-01      1.53e-03      7.94e-02    5.6e-07
1462000      6.84e-02      3.86e-04      5.46e-02    5.6e-07
1463000      7.62e-02      6.20e-04      6.07e-02    5.6e-07
1464000      6.80e-02      4.05e-04      5.43e-02    5.6e-07
1465000      6.49e-02      7.30e-04      5.16e-02    5.5e-07
1466000      6.67e-02      1.22e-03      5.20e-02    5.5e-07
1467000      5.73e-02      5.54e-04      4.58e-02    5.5e-07
1468000      7.11e-02      9.31e-04      5.63e-02    5.5e-07
1469000      6.40e-02      7.04e-04      5.10e-02    5.5e-07
1470000      5.40e-02      6.79e-04      4.30e-02    5.3e-07
1471000      5.54e-02      9.24e-04      4.37e-02    5.3e-07
1472000      5.26e-02      4.41e-04      4.22e-02    5.3e-07
1473000      4.50e-02      3.04e-04      3.62e-02    5.3e-07
1474000      6.22e-02      2.18e-04      5.02e-02    5.3e-07
1475000      5.86e-02      1.43e-04      4.76e-02    5.2e-07
1476000      6.65e-02      2.47e-05      5.39e-02    5.2e-07
1477000      5.53e-02      5.60e-04      4.45e-02    5.2e-07
1478000      5.52e-02      5.07e-05      4.48e-02    5.2e-07
1479000      5.86e-02      6.36e-04      4.70e-02    5.2e-07
1480000      6.36e-02      1.30e-04      5.18e-02    5.1e-07
1481000      7.36e-02      1.61e-04      5.99e-02    5.1e-07
1482000      6.61e-02      2.88e-04      5.38e-02    5.1e-07
1483000      5.71e-02      1.68e-03      4.29e-02    5.1e-07
1484000      5.82e-02      4.76e-04      4.72e-02    5.1e-07
1485000      6.75e-02      5.77e-04      5.49e-02    4.9e-07
1486000      6.70e-02      8.51e-04      5.40e-02    4.9e-07
1487000      6.14e-02      2.97e-04      5.01e-02    4.9e-07
1488000      9.90e-02      6.44e-04      8.07e-02    4.9e-07
1489000      5.71e-02      3.13e-04      4.66e-02    4.9e-07
1490000      4.73e-02      1.61e-04      3.89e-02    4.8e-07
1491000      5.38e-02      2.86e-05      4.42e-02    4.8e-07
1492000      8.61e-02      3.15e-05      7.08e-02    4.8e-07
1493000      6.39e-02      7.56e-04      5.19e-02    4.8e-07
1494000      5.55e-02      5.67e-05      4.56e-02    4.8e-07
1495000      9.06e-02      1.48e-03      7.31e-02    4.7e-07
1496000      6.52e-02      6.36e-04      5.33e-02    4.7e-07
1497000      7.36e-02      9.55e-04      5.99e-02    4.7e-07
1498000      7.85e-02      2.19e-04      6.48e-02    4.7e-07
1499000      5.26e-02      4.80e-04      4.31e-02    4.7e-07
1500000      3.94e-02      3.26e-04      3.25e-02    4.6e-07
1501000      6.61e-02      1.26e-03      5.30e-02    4.6e-07
1502000      4.98e-02      1.01e-03      3.96e-02    4.6e-07
1503000      6.85e-02      5.58e-04      5.65e-02    4.6e-07
1504000      6.73e-02      4.22e-04      5.56e-02    4.6e-07
1505000      5.70e-02      5.42e-04      4.70e-02    4.4e-07
1506000      6.18e-02      5.64e-04      5.11e-02    4.4e-07
1507000      5.88e-02      9.29e-04      4.78e-02    4.4e-07
1508000      5.21e-02      3.50e-04      4.32e-02    4.4e-07
1509000      5.03e-02      2.72e-04      4.18e-02    4.4e-07
1510000      6.15e-02      1.54e-04      5.14e-02    4.3e-07
1511000      8.96e-02      3.13e-04      7.48e-02    4.3e-07
1512000      5.83e-02      4.41e-04      4.84e-02    4.3e-07
1513000      4.06e-02      1.46e-04      3.39e-02    4.3e-07
1514000      6.99e-02      6.30e-04      5.79e-02    4.3e-07
1515000      4.10e-02      2.87e-04      3.43e-02    4.2e-07
1516000      5.34e-02      3.80e-04      4.45e-02    4.2e-07
1517000      5.23e-02      1.83e-04      4.38e-02    4.2e-07
1518000      5.64e-02      4.48e-04      4.71e-02    4.2e-07
1519000      5.84e-02      1.92e-04      4.89e-02    4.2e-07
1520000      5.83e-02      1.66e-03      4.55e-02    4.1e-07
1521000      6.25e-02      1.82e-04      5.26e-02    4.1e-07
1522000      4.61e-02      7.68e-04      3.78e-02    4.1e-07
1523000      6.49e-02      8.78e-04      5.36e-02    4.1e-07
1524000      5.66e-02      1.11e-03      4.59e-02    4.1e-07
1525000      6.97e-02      2.45e-03      5.15e-02    4.0e-07
1526000      6.33e-02      1.68e-04      5.35e-02    4.0e-07
1527000      5.59e-02      4.82e-04      4.69e-02    4.0e-07
1528000      5.84e-02      5.18e-04      4.90e-02    4.0e-07
1529000      6.65e-02      4.67e-04      5.59e-02    4.0e-07
1530000      5.96e-02      3.06e-04      5.04e-02    3.9e-07
1531000      6.41e-02      2.09e-04      5.43e-02    3.9e-07
1532000      6.23e-02      8.08e-04      5.20e-02    3.9e-07
1533000      7.94e-02      3.24e-04      6.72e-02    3.9e-07
1534000      5.95e-02      1.01e-03      4.92e-02    3.9e-07
1535000      5.95e-02      1.17e-03      4.89e-02    3.8e-07
1536000      5.52e-02      8.66e-04      4.60e-02    3.8e-07
1537000      6.48e-02      5.03e-06      5.52e-02    3.8e-07
1538000      6.13e-02      1.17e-03      5.05e-02    3.8e-07
1539000      6.04e-02      7.05e-04      5.08e-02    3.8e-07
1540000      4.39e-02      2.32e-04      3.74e-02    3.7e-07
1541000      5.92e-02      1.17e-03      4.86e-02    3.7e-07
1542000      4.93e-02      8.29e-05      4.21e-02    3.7e-07
1543000      6.51e-02      1.46e-03      5.31e-02    3.7e-07
1544000      5.38e-02      6.13e-04      4.54e-02    3.7e-07
1545000      6.29e-02      1.03e-03      5.27e-02    3.6e-07
1546000      8.17e-02      8.74e-04      6.94e-02    3.6e-07
1547000      3.42e-02      3.14e-04      2.91e-02    3.6e-07
1548000      6.88e-02      4.01e-05      5.89e-02    3.6e-07
1549000      5.31e-02      7.84e-04      4.45e-02    3.6e-07
1550000      7.07e-02      3.23e-04      6.07e-02    3.5e-07
1551000      5.57e-02      1.85e-04      4.79e-02    3.5e-07
1552000      5.39e-02      1.53e-04      4.63e-02    3.5e-07
1553000      5.05e-02      6.04e-04      4.28e-02    3.5e-07
1554000      5.46e-02      1.40e-03      4.43e-02    3.5e-07
1555000      6.26e-02      3.88e-05      5.40e-02    3.4e-07
1556000      4.39e-02      1.29e-04      3.78e-02    3.4e-07
1557000      6.46e-02      3.51e-04      5.56e-02    3.4e-07
1558000      5.48e-02      9.32e-04      4.60e-02    3.4e-07
1559000      5.07e-02      1.98e-04      4.37e-02    3.4e-07
1560000      5.44e-02      1.78e-04      4.71e-02    3.4e-07
1561000      6.79e-02      5.04e-04      5.85e-02    3.4e-07
1562000      5.85e-02      8.24e-04      4.99e-02    3.4e-07
1563000      5.78e-02      7.81e-04      4.91e-02    3.4e-07
1564000      7.37e-02      1.43e-04      6.38e-02    3.4e-07
1565000      5.67e-02      2.55e-04      4.91e-02    3.3e-07
1566000      6.20e-02      8.48e-04      5.29e-02    3.3e-07
1567000      6.49e-02      6.36e-04      5.59e-02    3.3e-07
1568000      3.82e-02      7.01e-04      3.22e-02    3.3e-07
1569000      5.43e-02      3.62e-04      4.70e-02    3.3e-07
1570000      4.68e-02      2.95e-04      4.06e-02    3.2e-07
1571000      4.98e-02      1.01e-03      4.16e-02    3.2e-07
1572000      5.34e-02      1.48e-03      4.35e-02    3.2e-07
1573000      4.09e-02      4.63e-04      3.53e-02    3.2e-07
1574000      5.51e-02      1.25e-03      4.58e-02    3.2e-07
1575000      7.72e-02      1.02e-03      6.65e-02    3.1e-07
1576000      7.14e-02      1.22e-03      6.08e-02    3.1e-07
1577000      5.83e-02      1.25e-03      4.89e-02    3.1e-07
1578000      5.90e-02      5.73e-04      5.11e-02    3.1e-07
1579000      6.24e-02      4.46e-04      5.43e-02    3.1e-07
1580000      6.43e-02      1.81e-04      5.63e-02    3.0e-07
1581000      6.01e-02      7.09e-04      5.20e-02    3.0e-07
1582000      3.98e-02      1.72e-04      3.48e-02    3.0e-07
1583000      6.61e-02      9.36e-04      5.69e-02    3.0e-07
1584000      5.64e-02      3.29e-04      4.93e-02    3.0e-07
1585000      5.66e-02      1.04e-03      4.81e-02    2.9e-07
1586000      4.94e-02      3.61e-04      4.32e-02    2.9e-07
1587000      5.14e-02      5.65e-04      4.46e-02    2.9e-07
1588000      6.45e-02      9.01e-05      5.67e-02    2.9e-07
1589000      4.67e-02      4.23e-04      4.07e-02    2.9e-07
1590000      4.30e-02      9.91e-04      3.63e-02    2.9e-07
1591000      6.04e-02      1.17e-03      5.15e-02    2.9e-07
1592000      4.76e-02      3.39e-04      4.17e-02    2.9e-07
1593000      5.00e-02      8.86e-04      4.27e-02    2.9e-07
1594000      4.93e-02      6.95e-05      4.34e-02    2.9e-07
1595000      5.30e-02      6.70e-04      4.61e-02    2.8e-07
1596000      7.56e-02      1.32e-03      6.50e-02    2.8e-07
1597000      6.25e-02      2.03e-03      5.02e-02    2.8e-07
1598000      7.04e-02      1.09e-03      6.09e-02    2.8e-07
1599000      5.39e-02      4.21e-04      4.74e-02    2.8e-07
1600000      6.78e-02      9.38e-04      5.91e-02    2.7e-07
1601000      6.93e-02      1.38e-04      6.14e-02    2.7e-07
1602000      6.69e-02      2.40e-04      5.92e-02    2.7e-07
1603000      6.73e-02      4.48e-05      5.97e-02    2.7e-07
1604000      7.56e-02      2.10e-04      6.70e-02    2.7e-07
1605000      1.70e-01      5.37e-03      1.38e-01    2.7e-07
1606000      6.92e-02      1.05e-03      6.02e-02    2.7e-07
1607000      6.18e-02      1.59e-03      5.13e-02    2.7e-07
1608000      8.02e-02      9.29e-04      7.04e-02    2.7e-07
1609000      5.41e-02      8.23e-04      4.70e-02    2.7e-07
1610000      3.81e-02      8.36e-04      3.26e-02    2.6e-07
1611000      7.04e-02      4.32e-04      6.26e-02    2.6e-07
1612000      6.32e-02      3.30e-04      5.62e-02    2.6e-07
1613000      6.39e-02      1.24e-03      5.51e-02    2.6e-07
1614000      4.95e-02      1.08e-04      4.41e-02    2.6e-07
1615000      6.51e-02      1.14e-03      5.64e-02    2.5e-07
1616000      5.81e-02      1.15e-03      5.01e-02    2.5e-07
1617000      5.60e-02      1.10e-04      5.01e-02    2.5e-07
1618000      9.03e-02      1.88e-03      7.76e-02    2.5e-07
1619000      5.42e-02      6.01e-05      4.84e-02    2.5e-07
1620000      5.70e-02      9.59e-04      4.99e-02    2.5e-07
1621000      6.13e-02      2.14e-04      5.48e-02    2.5e-07
1622000      6.73e-02      7.41e-04      5.97e-02    2.5e-07
1623000      4.80e-02      6.82e-04      4.22e-02    2.5e-07
1624000      8.10e-02      1.06e-03      7.15e-02    2.5e-07
1625000      4.88e-02      2.02e-04      4.37e-02    2.4e-07
1626000      5.36e-02      4.92e-04      4.78e-02    2.4e-07
1627000      6.56e-02      9.99e-06      5.89e-02    2.4e-07
1628000      6.48e-02      2.16e-04      5.81e-02    2.4e-07
1629000      5.20e-02      1.26e-03      4.40e-02    2.4e-07
1630000      5.23e-02      8.23e-04      4.61e-02    2.3e-07
1631000      4.87e-02      7.50e-04      4.30e-02    2.3e-07
1632000      6.42e-02      2.05e-04      5.78e-02    2.3e-07
1633000      4.54e-02      6.87e-04      4.01e-02    2.3e-07
1634000      4.66e-02      1.13e-04      4.20e-02    2.3e-07
1635000      6.40e-02      8.75e-04      5.68e-02    2.3e-07
1636000      4.40e-02      3.09e-04      3.95e-02    2.3e-07
1637000      6.01e-02      3.06e-04      5.41e-02    2.3e-07
1638000      5.97e-02      1.77e-04      5.39e-02    2.3e-07
1639000      5.94e-02      7.91e-05      5.36e-02    2.3e-07
1640000      6.22e-02      2.40e-04      5.62e-02    2.2e-07
1641000      8.38e-02      2.12e-03      7.14e-02    2.2e-07
1642000      4.90e-02      5.07e-04      4.38e-02    2.2e-07
1643000      5.84e-02      1.64e-04      5.28e-02    2.2e-07
1644000      4.72e-02      2.73e-04      4.25e-02    2.2e-07
1645000      5.60e-02      4.09e-04      5.05e-02    2.2e-07
1646000      5.78e-02      3.37e-04      5.22e-02    2.2e-07
1647000      7.20e-02      1.07e-04      6.53e-02    2.2e-07
1648000      5.16e-02      4.63e-04      4.64e-02    2.2e-07
1649000      5.56e-02      3.27e-04      5.03e-02    2.2e-07
1650000      4.59e-02      9.60e-06      4.17e-02    2.1e-07
1651000      5.54e-02      6.40e-04      4.97e-02    2.1e-07
1652000      6.46e-02      3.62e-04      5.85e-02    2.1e-07
1653000      4.89e-02      5.99e-05      4.44e-02    2.1e-07
1654000      5.52e-02      1.02e-03      4.88e-02    2.1e-07
1655000      6.56e-02      1.22e-03      5.79e-02    2.1e-07
1656000      6.48e-02      3.16e-04      5.89e-02    2.1e-07
1657000      4.73e-02      2.50e-04      4.30e-02    2.1e-07
1658000      5.26e-02      1.04e-03      4.61e-02    2.1e-07
1659000      6.80e-02      8.29e-04      6.11e-02    2.1e-07
1660000      4.99e-02      6.25e-04      4.48e-02    2.0e-07
1661000      5.77e-02      6.41e-04      5.20e-02    2.0e-07
1662000      6.05e-02      1.08e-03      5.35e-02    2.0e-07
1663000      6.27e-02      1.13e-03      5.56e-02    2.0e-07
1664000      5.44e-02      7.37e-04      4.89e-02    2.0e-07
1665000      4.71e-02      1.22e-03      4.07e-02    2.0e-07
1666000      5.49e-02      1.81e-04      5.02e-02    2.0e-07
1667000      5.88e-02      1.55e-04      5.37e-02    2.0e-07
1668000      4.57e-02      7.74e-04      4.06e-02    2.0e-07
1669000      5.94e-02      1.68e-04      5.43e-02    2.0e-07
1670000      4.85e-02      7.26e-04      4.36e-02    1.9e-07
1671000      4.75e-02      6.86e-04      4.28e-02    1.9e-07
1672000      4.32e-02      7.35e-04      3.85e-02    1.9e-07
1673000      5.81e-02      7.44e-04      5.25e-02    1.9e-07
1674000      5.12e-02      1.28e-03      4.40e-02    1.9e-07
1675000      4.94e-02      7.67e-04      4.43e-02    1.9e-07
1676000      4.66e-02      7.43e-04      4.17e-02    1.9e-07
1677000      4.63e-02      5.09e-04      4.20e-02    1.9e-07
1678000      4.00e-02      4.03e-04      3.64e-02    1.9e-07
1679000      4.78e-02      1.31e-03      4.11e-02    1.9e-07
1680000      6.03e-02      1.06e-03      5.38e-02    1.8e-07
1681000      4.68e-02      3.16e-04      4.29e-02    1.8e-07
1682000      5.76e-02      4.47e-04      5.27e-02    1.8e-07
1683000      4.85e-02      7.07e-04      4.37e-02    1.8e-07
1684000      5.47e-02      1.51e-04      5.03e-02    1.8e-07
1685000      4.96e-02      9.31e-04      4.43e-02    1.8e-07
1686000      5.55e-02      6.95e-04      5.05e-02    1.8e-07
1687000      5.04e-02      2.65e-04      4.63e-02    1.8e-07
1688000      4.92e-02      6.43e-04      4.47e-02    1.8e-07
1689000      6.75e-02      4.22e-04      6.20e-02    1.8e-07
1690000      5.84e-02      7.05e-04      5.33e-02    1.7e-07
1691000      4.78e-02      3.13e-04      4.40e-02    1.7e-07
1692000      5.91e-02      7.00e-04      5.39e-02    1.7e-07
1693000      5.03e-02      6.94e-04      4.57e-02    1.7e-07
1694000      4.77e-02      4.99e-04      4.36e-02    1.7e-07
1695000      7.96e-02      1.98e-04      7.36e-02    1.7e-07
1696000      6.30e-02      1.19e-04      5.83e-02    1.7e-07
1697000      4.81e-02      3.31e-04      4.44e-02    1.7e-07
1698000      5.55e-02      5.73e-04      5.08e-02    1.7e-07
1699000      5.62e-02      2.17e-03      4.47e-02    1.7e-07
1700000      5.98e-02      1.85e-04      5.54e-02    1.6e-07
1701000      6.43e-02      7.21e-04      5.90e-02    1.6e-07
1702000      6.52e-02      3.33e-04      6.03e-02    1.6e-07
1703000      5.08e-02      5.19e-04      4.67e-02    1.6e-07
1704000      5.74e-02      1.07e-03      5.16e-02    1.6e-07
1705000      5.82e-02      9.24e-04      5.27e-02    1.6e-07
1706000      5.90e-02      1.04e-04      5.48e-02    1.6e-07
1707000      5.58e-02      8.84e-05      5.18e-02    1.6e-07
1708000      6.72e-02      3.46e-04      6.23e-02    1.6e-07
1709000      4.19e-02      1.05e-04      3.89e-02    1.6e-07
1710000      5.12e-02      1.27e-03      4.50e-02    1.6e-07
1711000      6.25e-02      7.04e-04      5.76e-02    1.6e-07
1712000      5.70e-02      4.48e-04      5.28e-02    1.6e-07
1713000      4.53e-02      4.22e-05      4.21e-02    1.6e-07
1714000      5.20e-02      2.78e-04      4.83e-02    1.6e-07
1715000      3.91e-02      1.27e-04      3.64e-02    1.5e-07
1716000      4.67e-02      1.83e-04      4.35e-02    1.5e-07
1717000      4.72e-02      4.95e-05      4.40e-02    1.5e-07
1718000      6.31e-02      1.27e-03      5.67e-02    1.5e-07
1719000      4.06e-02      5.44e-04      3.73e-02    1.5e-07
1720000      5.82e-02      1.70e-04      5.43e-02    1.5e-07
1721000      5.70e-02      3.23e-04      5.31e-02    1.5e-07
1722000      5.70e-02      5.91e-04      5.27e-02    1.5e-07
1723000      5.60e-02      5.18e-04      5.19e-02    1.5e-07
1724000      6.26e-02      1.28e-03      5.61e-02    1.5e-07
1725000      5.16e-02      4.12e-04      4.80e-02    1.4e-07
1726000      5.44e-02      1.39e-04      5.08e-02    1.4e-07
1727000      4.50e-02      9.60e-05      4.21e-02    1.4e-07
1728000      5.09e-02      5.03e-04      4.72e-02    1.4e-07
1729000      5.00e-02      2.92e-04      4.66e-02    1.4e-07
1730000      5.42e-02      1.52e-04      5.07e-02    1.4e-07
1731000      6.22e-02      1.13e-03      5.64e-02    1.4e-07
1732000      4.67e-02      9.43e-04      4.20e-02    1.4e-07
1733000      6.94e-02      6.49e-04      6.45e-02    1.4e-07
1734000      4.91e-02      8.29e-04      4.47e-02    1.4e-07
1735000      5.06e-02      7.62e-04      4.64e-02    1.4e-07
1736000      5.80e-02      1.50e-05      5.45e-02    1.4e-07
1737000      4.47e-02      1.05e-03      3.96e-02    1.4e-07
1738000      6.19e-02      3.16e-04      5.79e-02    1.4e-07
